Measure,sex,Age,Year,No. of deaths,Upper bound,Lower Bound
DALYs (Disability-Adjusted Life Years),Male,30-34,2018,20776.616767832016,28121.457431223356,13510.143858848149
DALYs (Disability-Adjusted Life Years),Female,30-34,2018,10656.338049400954,16124.53244893214,6431.471905341899
DALYs (Disability-Adjusted Life Years),Male,35-39,2018,35325.3312052323,47551.82131527565,23552.98029143434
DALYs (Disability-Adjusted Life Years),Female,35-39,2018,12235.383443887276,18062.09702691268,7834.73297508723
DALYs (Disability-Adjusted Life Years),Male,40-44,2018,54101.962776993576,75239.74539610055,35985.38249916227
DALYs (Disability-Adjusted Life Years),Female,40-44,2018,21462.96963725098,30736.49008006304,14306.436929968992
DALYs (Disability-Adjusted Life Years),Male,45-49,2018,68208.37406472971,95818.04478242234,44263.61432274804
DALYs (Disability-Adjusted Life Years),Female,45-49,2018,41582.34922959918,58780.42502790768,27372.734997420222
DALYs (Disability-Adjusted Life Years),Male,50-54,2018,85461.82574781199,122383.05363070712,55970.9907734186
DALYs (Disability-Adjusted Life Years),Female,50-54,2018,61986.89160038361,87749.53297124413,41667.51476607767
DALYs (Disability-Adjusted Life Years),Male,55-59,2018,91913.43809835936,132405.61443911365,59194.26444794495
DALYs (Disability-Adjusted Life Years),Female,55-59,2018,70277.25150535986,97200.14281079304,47989.48719974088
DALYs (Disability-Adjusted Life Years),Male,60-64,2018,98058.56469742623,139012.90782236485,62491.63697275375
DALYs (Disability-Adjusted Life Years),Female,60-64,2018,93350.4328166744,127145.14685576688,64374.89549010378
DALYs (Disability-Adjusted Life Years),Male,65-69,2018,109757.737548817,153838.33556855906,74333.3360670137
DALYs (Disability-Adjusted Life Years),Female,65-69,2018,97681.72712652844,129245.3802914086,70125.99886931859
DALYs (Disability-Adjusted Life Years),Male,70-74,2018,99063.7452851114,135738.62673568068,66407.98690073962
DALYs (Disability-Adjusted Life Years),Female,70-74,2018,86803.27349433421,110588.95259581902,65531.805269157645
DALYs (Disability-Adjusted Life Years),Male,75-79,2018,88837.04101967734,117137.03553999774,61956.90650341469
DALYs (Disability-Adjusted Life Years),Female,75-79,2018,95112.6986913514,116912.17143947266,72358.3088719028
DALYs (Disability-Adjusted Life Years),Male,5-14,2018,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-14,2018,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-49,2018,208299.74225264468,286790.5966805141,136802.56558558045
DALYs (Disability-Adjusted Life Years),Female,15-49,2018,104023.60508951862,149960.5768471535,68078.31844763434
DALYs (Disability-Adjusted Life Years),Male,50-69,2018,385191.5660924145,547394.6372204004,251401.0426858129
DALYs (Disability-Adjusted Life Years),Female,50-69,2018,323296.30304894614,438653.8930646719,227210.45788218133
DALYs (Disability-Adjusted Life Years),Male,<1 year,2018,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,<1 year,2018,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,80-84,2018,67847.22253391398,88096.50600452724,49284.05833184218
DALYs (Disability-Adjusted Life Years),Female,80-84,2018,60039.900274246254,72113.29108719123,48224.88011819983
DALYs (Disability-Adjusted Life Years),Male,85-89,2018,38598.00621821596,49985.81991742487,29369.633004901872
DALYs (Disability-Adjusted Life Years),Female,85-89,2018,31692.988596520318,38636.1653630236,25049.01837622321
DALYs (Disability-Adjusted Life Years),Male,90-94,2018,13483.233614452083,16909.640423542645,9995.048570785731
DALYs (Disability-Adjusted Life Years),Female,90-94,2018,15268.542168659618,18539.39549851696,11833.707499556738
DALYs (Disability-Adjusted Life Years),Male,2-4,2018,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,2-4,2018,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,50-74,2018,484255.3113775257,681720.4496245114,319473.68177420145
DALYs (Disability-Adjusted Life Years),Female,50-74,2018,410099.57654328056,549995.0624227236,293104.247898141
DALYs (Disability-Adjusted Life Years),Male,10-24,2018,20175.70410733884,28761.19465687292,11503.244533164834
DALYs (Disability-Adjusted Life Years),Female,10-24,2018,14423.873787147197,21994.90317735125,8532.918169629895
DALYs (Disability-Adjusted Life Years),Male,10-19,2018,8075.044382141896,11911.21558619318,4468.677777782148
DALYs (Disability-Adjusted Life Years),Female,10-19,2018,6668.187482742709,10030.387358350432,3732.0410647378894
DALYs (Disability-Adjusted Life Years),Male,10 - 54,2018,293761.5680004563,407847.9668216009,192981.6768155383
DALYs (Disability-Adjusted Life Years),Female,10 - 54,2018,166010.49668990195,236006.60035780683,111047.41715202369
DALYs (Disability-Adjusted Life Years),Male,15-39,2018,85989.4054109213,116352.750029388,54498.94601869288
DALYs (Disability-Adjusted Life Years),Female,15-39,2018,40978.28622266856,61654.08567065057,24865.67451989968
DALYs (Disability-Adjusted Life Years),Male,65-74,2018,208821.4828339285,290749.8476422141,140271.23342489806
DALYs (Disability-Adjusted Life Years),Female,65-74,2018,184485.00062086253,239147.4010657235,136367.27490393058
DALYs (Disability-Adjusted Life Years),Male,95+,2018,3894.4643682037176,5007.440539625,2811.252567840096
DALYs (Disability-Adjusted Life Years),Female,95+,2018,6614.237544230438,8175.083415121145,4684.785968215252
DALYs (Disability-Adjusted Life Years),Male,75-84,2018,156684.2635535915,203555.95079830464,112395.496824055
DALYs (Disability-Adjusted Life Years),Female,75-84,2018,155152.59896559763,187281.43518972563,120696.20243085672
DALYs (Disability-Adjusted Life Years),Male,20-54,2018,285686.5236183146,396779.4883440908,187950.9548827596
DALYs (Disability-Adjusted Life Years),Female,20-54,2018,159342.3092071596,226191.44564758232,106899.16111390738
DALYs (Disability-Adjusted Life Years),Male,5-9,2020,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-9,2020,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,10-14,2020,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,10-14,2020,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-19,2020,8182.161994900349,12311.838069465026,4441.608847471579
DALYs (Disability-Adjusted Life Years),Female,15-19,2020,7208.366242896378,11083.260566499805,3746.8034360936135
DALYs (Disability-Adjusted Life Years),Male,20-24,2020,12448.671576274608,18633.05925002933,7009.324769186041
DALYs (Disability-Adjusted Life Years),Female,20-24,2020,8388.38369679075,13900.75100555251,4292.914334297391
DALYs (Disability-Adjusted Life Years),Male,25-29,2020,10051.477665583823,14161.35994481093,6099.993592624067
DALYs (Disability-Adjusted Life Years),Female,25-29,2020,3933.343863498356,6222.570627504851,2149.5027056865506
DALYs (Disability-Adjusted Life Years),Male,30-34,2020,21323.37405311617,29007.301858320803,13237.02893667682
DALYs (Disability-Adjusted Life Years),Female,30-34,2020,11116.04998393597,16801.593039250656,6251.652410902867
DALYs (Disability-Adjusted Life Years),Male,35-39,2020,36087.18096022565,50859.89594185072,24292.353588498
DALYs (Disability-Adjusted Life Years),Female,35-39,2020,12681.499726250178,18606.5849175876,7655.79815629057
DALYs (Disability-Adjusted Life Years),Male,40-44,2020,55204.63081114363,78882.88145059446,36142.600802183326
DALYs (Disability-Adjusted Life Years),Female,40-44,2020,21967.94483353223,31339.626561234265,13899.86219724104
DALYs (Disability-Adjusted Life Years),Male,45-49,2020,69720.50103766678,102239.13229023566,45806.69596253107
DALYs (Disability-Adjusted Life Years),Female,45-49,2020,42608.79246681506,61082.46242766178,27067.677552498324
DALYs (Disability-Adjusted Life Years),Male,50-54,2020,89031.45315703344,133220.62531218232,58096.55128448951
DALYs (Disability-Adjusted Life Years),Female,50-54,2020,65377.646889847565,93356.04088427196,41230.23211727226
DALYs (Disability-Adjusted Life Years),Male,55-59,2020,94614.80071152993,141169.41241468652,63780.43444608952
DALYs (Disability-Adjusted Life Years),Female,55-59,2020,74685.65433077951,104189.30909695444,48760.412637329806
DALYs (Disability-Adjusted Life Years),Male,60-64,2020,101431.27986748228,148801.40341225752,67993.98700748588
DALYs (Disability-Adjusted Life Years),Female,60-64,2020,104774.23960986956,145421.73802506566,68136.01215886626
DALYs (Disability-Adjusted Life Years),Male,65-69,2020,110327.96023388732,157616.9533936062,76294.13592224848
DALYs (Disability-Adjusted Life Years),Female,65-69,2020,105300.7097163167,138965.09572338482,74254.276996184
DALYs (Disability-Adjusted Life Years),Male,70-74,2020,101032.10654280048,140187.0804834246,68997.80239466246
DALYs (Disability-Adjusted Life Years),Female,70-74,2020,96121.85115855622,124670.83840952064,71332.04211079057
DALYs (Disability-Adjusted Life Years),Male,75-79,2020,88776.2943764649,120234.1405567799,63009.9812706208
DALYs (Disability-Adjusted Life Years),Female,75-79,2020,99104.83225283428,123528.46867897488,76154.50290706604
DALYs (Disability-Adjusted Life Years),Male,5-14,2020,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-14,2020,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-49,2020,213017.9980989108,302339.9447100562,140099.18150564635
DALYs (Disability-Adjusted Life Years),Female,15-49,2020,107904.38081371896,159153.10256997804,64611.93657600853
DALYs (Disability-Adjusted Life Years),Male,50-69,2020,395405.493969933,575899.5682054898,267067.72696787
DALYs (Disability-Adjusted Life Years),Female,50-69,2020,350138.2505468136,473891.5353569727,232401.3914453685
DALYs (Disability-Adjusted Life Years),Male,<1 year,2020,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,<1 year,2020,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,80-84,2020,70128.05632452446,91799.91647933188,51598.863459879736
DALYs (Disability-Adjusted Life Years),Female,80-84,2020,66397.21823199713,81765.01148419062,53786.039078342495
DALYs (Disability-Adjusted Life Years),Male,85-89,2020,39394.516961559486,50108.618269147424,29125.78720787381
DALYs (Disability-Adjusted Life Years),Female,85-89,2020,34277.842194390694,41685.65155939858,27586.25704328982
DALYs (Disability-Adjusted Life Years),Male,90-94,2020,15387.04670032484,19569.487108178622,11201.49206517126
DALYs (Disability-Adjusted Life Years),Female,90-94,2020,14810.534420569498,18014.450279572568,11593.93316040712
DALYs (Disability-Adjusted Life Years),Male,2-4,2020,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,2-4,2020,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,50-74,2020,496437.6005127333,715747.4765879101,337257.46214985463
DALYs (Disability-Adjusted Life Years),Female,50-74,2020,446260.1017053694,595702.1828061778,303238.06701390014
DALYs (Disability-Adjusted Life Years),Male,10-24,2020,20630.83357117495,30753.641270930937,11555.057732045152
DALYs (Disability-Adjusted Life Years),Female,10-24,2020,15596.749939687146,24932.949277677253,7871.327182253111
DALYs (Disability-Adjusted Life Years),Male,10-19,2020,8182.161994900349,12311.838069465026,4441.608847471579
DALYs (Disability-Adjusted Life Years),Female,10-19,2020,7208.366242896378,11083.260566499805,3746.8034360936135
DALYs (Disability-Adjusted Life Years),Male,10 - 54,2020,302049.4512559447,437523.0478200565,198734.3945376439
DALYs (Disability-Adjusted Life Years),Female,10 - 54,2020,173282.0277035666,249152.80147419343,106068.35587561868
DALYs (Disability-Adjusted Life Years),Male,15-39,2020,88092.8662501006,124486.21311042784,56614.51433411174
DALYs (Disability-Adjusted Life Years),Female,15-39,2020,43327.643513371615,66267.92209249838,24174.485696035103
DALYs (Disability-Adjusted Life Years),Male,65-74,2020,211360.066776688,297385.24051032064,146314.29302297987
DALYs (Disability-Adjusted Life Years),Female,65-74,2020,201422.560874873,260466.53129263816,145918.584666376
DALYs (Disability-Adjusted Life Years),Male,95+,2020,4261.793584238062,5515.414638495058,2902.512941374056
DALYs (Disability-Adjusted Life Years),Female,95+,2020,7048.11034200193,8792.87291663623,4917.074941022547
DALYs (Disability-Adjusted Life Years),Male,75-84,2020,158904.3507009893,212535.51771055275,114188.97925580104
DALYs (Disability-Adjusted Life Years),Female,75-84,2020,165502.05048483142,204310.8578639288,130829.89662758484
DALYs (Disability-Adjusted Life Years),Male,20-54,2020,293867.28926104394,426066.1530523107,193132.97241912456
DALYs (Disability-Adjusted Life Years),Female,20-54,2020,166073.66146067003,236785.6804970851,102478.7860552036
DALYs (Disability-Adjusted Life Years),Male,5-9,2021,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-9,2021,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,10-14,2021,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,10-14,2021,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-19,2021,8449.08939400751,12392.063275192564,4512.286621821735
DALYs (Disability-Adjusted Life Years),Female,15-19,2021,7606.161761223451,12151.496983242414,4605.693748312719
DALYs (Disability-Adjusted Life Years),Male,20-24,2021,12944.14209358644,19299.95201237257,7180.811412813358
DALYs (Disability-Adjusted Life Years),Female,20-24,2021,8856.602571240466,15215.818188728636,4953.85392293933
DALYs (Disability-Adjusted Life Years),Male,25-29,2021,10502.530987246357,14551.116158383746,6483.358444587732
DALYs (Disability-Adjusted Life Years),Female,25-29,2021,4138.406894300853,6520.789923410148,2545.07495950552
DALYs (Disability-Adjusted Life Years),Male,30-34,2021,22022.06667490432,30167.49950978119,14037.3543604489
DALYs (Disability-Adjusted Life Years),Female,30-34,2021,11536.95115579423,18064.097285401174,7052.661196745148
DALYs (Disability-Adjusted Life Years),Male,35-39,2021,37056.35594920661,51001.47566693145,24742.40754427629
DALYs (Disability-Adjusted Life Years),Female,35-39,2021,13098.675159863526,19547.73359279542,8398.036478057053
DALYs (Disability-Adjusted Life Years),Male,40-44,2021,56732.74347370581,80849.54869189241,36769.073482686144
DALYs (Disability-Adjusted Life Years),Female,40-44,2021,22516.79275647588,33168.12981316353,15060.376940751416
DALYs (Disability-Adjusted Life Years),Male,45-49,2021,71481.85860403242,102532.6460410042,46463.46270612662
DALYs (Disability-Adjusted Life Years),Female,45-49,2021,43732.89537385952,64466.76640140845,29268.289511095994
DALYs (Disability-Adjusted Life Years),Male,50-54,2021,91544.5953147303,133280.59161304717,60070.077128436445
DALYs (Disability-Adjusted Life Years),Female,50-54,2021,67786.34225571119,99247.3542013581,45890.470438895296
DALYs (Disability-Adjusted Life Years),Male,55-59,2021,97980.0823815748,140704.04208145163,64272.34009383751
DALYs (Disability-Adjusted Life Years),Female,55-59,2021,78281.69327095873,116631.8291797235,52332.61743991447
DALYs (Disability-Adjusted Life Years),Male,60-64,2021,103530.05000672888,149397.78732326685,68548.2925107083
DALYs (Disability-Adjusted Life Years),Female,60-64,2021,111275.27082164637,158760.4360609595,77070.20900432738
DALYs (Disability-Adjusted Life Years),Male,65-69,2021,112181.70712368608,155950.19117939915,76751.61359646017
DALYs (Disability-Adjusted Life Years),Female,65-69,2021,111740.70205032824,152809.09664267887,80566.13048187527
DALYs (Disability-Adjusted Life Years),Male,70-74,2021,102546.77530498714,142067.04788850175,70754.97118001663
DALYs (Disability-Adjusted Life Years),Female,70-74,2021,105004.69884999908,139953.04878750752,79081.52250870943
DALYs (Disability-Adjusted Life Years),Male,75-79,2021,86957.45826720544,119292.46597213576,62117.21404557112
DALYs (Disability-Adjusted Life Years),Female,75-79,2021,97328.8771541638,124585.83635669095,76179.34160957432
DALYs (Disability-Adjusted Life Years),Male,5-14,2021,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,5-14,2021,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,15-49,2021,219188.78717668937,307657.6072118337,143677.9875759199
DALYs (Disability-Adjusted Life Years),Female,15-49,2021,111486.48567275787,167721.0648804542,72587.43035918594
DALYs (Disability-Adjusted Life Years),Male,50-69,2021,405236.43482672016,579475.8240158213,272070.7773130357
DALYs (Disability-Adjusted Life Years),Female,50-69,2021,369084.0083986443,525004.7627571248,254233.27141535736
DALYs (Disability-Adjusted Life Years),Male,<1 year,2021,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Female,<1 year,2021,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Male,80-84,2021,69444.33833628784,92333.83010267351,51633.41423266994
